# AK Display Point Scan Data
# Axis1: yaw [-40.00, 40.00]
# Axis2: pitch [-40.00, 40.00]
# Fixed: roll = 0.00
# Step: 0.50 degrees
# Total Points: 161 x 161 = 25921
# Timestamp: 20260204_125453
yaw,pitch,Fixed_Axis,TL_X,TL_Y,TR_X,TR_Y,BL_X,BL_Y,BR_X,BR_Y
31.00,-14.00,0.00,1465.50,-0.00,3838.00,416.30,1520.05,2158.00,3673.24,1863.26
31.00,-13.50,0.00,1472.67,-0.00,3838.00,428.32,1524.59,2158.00,3678.84,1873.35
31.00,-13.00,0.00,1479.57,0.00,3838.00,440.29,1528.92,2158.00,3684.46,1883.46
31.00,-12.50,0.00,1486.17,0.00,3838.00,452.21,1533.05,2158.00,3690.10,1893.60
31.00,-12.00,0.00,1492.50,0.00,3838.00,464.09,1536.97,2158.00,3695.74,1903.76
31.00,-11.50,0.00,1498.55,0.00,3838.00,475.92,1540.68,2158.00,3701.41,1913.94
31.00,-11.00,0.00,1504.32,0.00,3838.00,487.71,1544.19,2158.00,3707.08,1924.16
31.00,-10.50,0.00,1509.82,-0.00,3838.00,499.46,1547.49,2158.00,3712.78,1934.41
31.00,-10.00,0.00,1515.05,0.00,3838.00,511.18,1550.58,2158.00,3718.49,1944.68
31.00,-9.50,0.00,1520.01,-0.00,3838.00,522.86,1553.45,2158.00,3724.22,1955.00
31.00,-9.00,0.00,1524.70,0.00,3838.00,534.50,1556.12,2158.00,3729.97,1965.34
31.00,-8.50,0.00,1529.13,-0.00,3838.00,546.11,1558.56,2158.00,3735.74,1975.73
31.00,-8.00,0.00,1533.29,0.00,3838.00,557.70,1560.80,2158.00,3741.53,1986.15
31.00,-7.50,0.00,1537.20,0.00,3838.00,569.25,1562.81,2158.00,3747.34,1996.61
31.00,-7.00,0.00,1540.84,0.00,3838.00,580.78,1564.60,2158.00,3753.18,2007.11
31.00,-6.50,0.00,1544.22,-0.00,3838.00,592.28,1566.17,2158.00,3759.04,2017.66
31.00,-6.00,0.00,1547.34,-0.00,3838.00,603.76,1567.51,2158.00,3764.93,2028.26
31.00,-5.50,0.00,1550.21,0.00,3838.00,615.22,1568.63,2158.00,3770.85,2038.90
31.00,-5.00,0.00,1552.83,0.00,3838.00,626.66,1569.51,2158.00,3776.79,2049.60
31.00,-4.50,0.00,1555.18,0.00,3838.00,638.08,1570.17,2158.00,3782.76,2060.34
31.00,-4.00,0.00,1557.29,-0.00,3838.00,649.49,1570.59,2158.00,3788.76,2071.14
31.00,-3.50,0.00,1559.14,-0.00,3838.00,660.89,1570.77,2158.00,3794.80,2082.00
31.00,-3.00,0.00,1560.74,-0.00,3838.00,672.27,1570.70,2158.00,3800.86,2092.91
31.00,-2.50,0.00,1562.09,-0.00,3838.00,683.64,1570.40,2158.00,3806.96,2103.89
31.00,-2.00,0.00,1563.19,0.00,3838.00,695.00,1569.85,2158.00,3813.09,2114.92
31.00,-1.50,0.00,1564.04,0.00,3838.00,706.36,1569.04,2158.00,3819.26,2126.02
31.00,-1.00,0.00,1564.64,-0.00,3838.00,717.71,1567.98,2158.00,3825.47,2137.19
31.00,-0.50,0.00,1564.98,-0.00,3838.00,729.06,1566.66,2158.00,3831.71,2148.43
31.00,0.00,0.00,1567.87,0.00,3838.00,739.81,1567.87,2155.36,3838.00,2158.00
31.00,0.50,0.00,1576.19,0.00,3831.73,747.22,1574.57,2138.19,3838.00,2158.00
31.00,1.00,0.00,1584.14,0.00,3825.53,754.56,1580.98,2121.13,3838.00,2158.00
31.00,1.50,0.00,1591.72,0.00,3819.39,761.83,1587.11,2104.17,3838.00,2158.00
31.00,2.00,0.00,1598.95,0.00,3813.31,769.02,1592.95,2087.29,3838.00,2158.00
31.00,2.50,0.00,1605.83,-0.00,3807.28,776.14,1598.53,2070.51,3838.00,2158.00
31.00,3.00,0.00,1612.38,0.00,3801.32,783.20,1603.82,2053.82,3838.00,2158.00
31.00,3.50,0.00,1618.59,0.00,3795.41,790.19,1608.85,2037.21,3838.00,2158.00
31.00,4.00,0.00,1624.48,-0.00,3789.55,797.12,1613.61,2020.67,3838.00,2158.00
31.00,4.50,0.00,1630.06,0.00,3783.74,803.99,1618.10,2004.22,3838.00,2158.00
31.00,5.00,0.00,1635.33,-0.00,3777.99,810.80,1622.33,1987.84,3838.00,2158.00
31.00,5.50,0.00,1640.30,-0.00,3772.28,817.55,1626.29,1971.53,3838.00,2158.00
31.00,6.00,0.00,1644.98,-0.00,3766.62,824.24,1630.00,1955.29,3838.00,2158.00
31.00,6.50,0.00,1649.37,0.00,3761.01,830.88,1633.45,1939.12,3838.00,2158.00
31.00,7.00,0.00,1653.48,-0.00,3755.44,837.47,1636.65,1923.01,3838.00,2158.00
31.00,7.50,0.00,1657.31,-0.00,3749.92,844.00,1639.60,1906.96,3838.00,2158.00
31.00,8.00,0.00,1660.88,-0.00,3744.43,850.49,1642.29,1890.97,3838.00,2158.00
31.00,8.50,0.00,1664.18,-0.00,3738.99,856.93,1644.74,1875.03,3838.00,2158.00
31.00,9.00,0.00,1667.22,-0.00,3733.58,863.32,1646.93,1859.14,3838.00,2158.00
31.00,9.50,0.00,1670.00,-0.00,3728.22,869.67,1648.89,1843.30,3838.00,2158.00
31.00,10.00,0.00,1672.54,-0.00,3722.89,875.97,1650.59,1827.51,3838.00,2158.00
31.00,10.50,0.00,1674.83,-0.00,3717.60,882.23,1652.06,1811.76,3838.00,2158.00
31.00,11.00,0.00,1676.88,-0.00,3712.34,888.45,1653.28,1796.05,3838.00,2158.00
31.00,11.50,0.00,1678.70,-0.00,3707.11,894.64,1654.26,1780.39,3838.00,2158.00
31.00,12.00,0.00,1680.28,-0.00,3701.92,900.78,1655.01,1764.75,3838.00,2158.00
31.00,12.50,0.00,1681.64,-0.00,3696.75,906.89,1655.51,1749.16,3838.00,2158.00
31.00,13.00,0.00,1682.77,-0.00,3691.62,912.96,1655.77,1733.59,3838.00,2158.00
31.00,13.50,0.00,1683.68,0.00,3686.52,918.99,1655.80,1718.05,3838.00,2158.00
31.00,14.00,0.00,1684.37,0.00,3681.44,925.00,1655.59,1702.54,3838.00,2158.00
31.00,14.50,0.00,1684.84,0.00,3676.39,930.97,1655.15,1687.05,3838.00,2158.00
31.00,15.00,0.00,1685.10,-0.00,3671.37,936.91,1654.47,1671.59,3838.00,2158.00
31.00,15.50,0.00,1685.16,0.00,3666.37,942.82,1653.55,1656.14,3838.00,2158.00
31.00,16.00,0.00,1685.01,-0.00,3661.40,948.71,1652.40,1640.71,3838.00,2158.00
31.00,16.50,0.00,1684.65,0.00,3656.45,954.56,1651.02,1625.29,3838.00,2158.00
31.00,17.00,0.00,1684.10,-0.00,3651.52,960.39,1649.40,1609.89,3838.00,2158.00
31.00,17.50,0.00,1683.34,-0.00,3646.61,966.19,1647.54,1594.50,3838.00,2158.00
31.00,18.00,0.00,1682.39,0.00,3641.73,971.97,1645.45,1579.11,3838.00,2158.00
31.00,18.50,0.00,1681.25,-0.00,3636.86,977.73,1643.12,1563.73,3838.00,2158.00
31.00,19.00,0.00,1679.91,0.00,3632.02,983.46,1640.56,1548.35,3838.00,2158.00
31.00,19.50,0.00,1678.38,-0.00,3627.19,989.18,1637.77,1532.97,3838.00,2158.00
31.00,20.00,0.00,1676.67,0.00,3622.37,994.87,1634.74,1517.59,3838.00,2158.00
31.00,20.50,0.00,1674.77,0.00,3617.58,1000.54,1631.47,1502.20,3838.00,2158.00
31.00,21.00,0.00,1672.69,0.00,3612.80,1006.20,1627.96,1486.81,3838.00,2158.00
31.00,21.50,0.00,1670.42,-0.00,3608.03,1011.83,1624.22,1471.41,3838.00,2158.00
31.00,22.00,0.00,1667.97,-0.00,3603.28,1017.45,1620.23,1456.00,3838.00,2158.00
31.00,22.50,0.00,1665.34,-0.00,3598.54,1023.06,1616.01,1440.57,3838.00,2158.00
31.00,23.00,0.00,1662.53,0.00,3593.81,1028.65,1611.55,1425.13,3838.00,2158.00
31.00,23.50,0.00,1659.55,-0.00,3589.10,1034.23,1606.84,1409.67,3838.00,2158.00
31.00,24.00,0.00,1656.38,0.00,3584.39,1039.79,1601.89,1394.18,3838.00,2158.00
31.00,24.50,0.00,1653.05,0.00,3579.70,1045.35,1596.70,1378.68,3838.00,2158.00
31.00,25.00,0.00,1649.54,0.00,3575.01,1050.89,1591.26,1363.15,3838.00,2158.00
31.00,25.50,0.00,1645.85,-0.00,3570.34,1056.42,1585.57,1347.59,3838.00,2158.00
31.00,26.00,0.00,1642.00,0.00,3565.67,1061.94,1579.64,1332.00,3838.00,2158.00
31.00,26.50,0.00,1637.97,-0.00,3561.01,1067.45,1573.46,1316.37,3838.00,2158.00
31.00,27.00,0.00,1633.77,0.00,3556.35,1072.96,1567.02,1300.71,3838.00,2158.00
31.00,27.50,0.00,1629.40,0.00,3551.70,1078.46,1560.33,1285.02,3838.00,2158.00
31.00,28.00,0.00,1624.86,0.00,3547.06,1083.95,1553.38,1269.28,3838.00,2158.00
31.00,28.50,0.00,1620.15,-0.00,3542.42,1089.44,1546.18,1253.50,3838.00,2158.00
31.00,29.00,0.00,1615.27,0.00,3537.78,1094.93,1538.71,1237.67,3838.00,2158.00
31.00,29.50,0.00,1610.22,0.00,3533.15,1100.41,1530.99,1221.79,3838.00,2158.00
31.00,30.00,0.00,1605.01,0.00,3528.52,1105.89,1522.99,1205.87,3838.00,2158.00
31.00,30.50,0.00,1599.62,0.00,3523.89,1111.36,1514.73,1189.89,3838.00,2158.00
31.00,31.00,0.00,1594.07,0.00,3519.26,1116.84,1506.20,1173.85,3838.00,2158.00
31.00,31.50,0.00,1588.35,-0.00,3514.63,1122.31,1497.40,1157.75,3838.00,2158.00
31.00,32.00,0.00,1582.46,-0.00,3510.00,1127.79,1488.32,1141.59,3838.00,2158.00
31.00,32.50,0.00,1576.41,0.00,3505.37,1133.27,1478.96,1125.37,3838.00,2158.00
31.00,33.00,0.00,1570.18,-0.00,3500.73,1138.75,1469.32,1109.08,3838.00,2158.00
31.00,33.50,0.00,1563.79,-0.00,3496.10,1144.23,1459.40,1092.72,3838.00,2158.00
31.00,34.00,0.00,1557.23,0.00,3491.46,1149.72,1449.19,1076.28,3838.00,2158.00
31.00,34.50,0.00,1550.50,0.00,3486.81,1155.22,1438.68,1059.77,3838.00,2158.00
31.00,35.00,0.00,1543.60,0.00,3482.16,1160.72,1427.88,1043.18,3838.00,2158.00
31.00,35.50,0.00,1536.53,0.00,3477.51,1166.22,1416.78,1026.50,3838.00,2158.00
31.00,36.00,0.00,1529.29,-0.00,3472.85,1171.74,1405.37,1009.74,3838.00,2158.00
31.00,36.50,0.00,1521.88,0.00,3468.18,1177.26,1393.66,992.89,3838.00,2158.00
31.00,37.00,0.00,1514.30,-0.00,3463.50,1182.79,1381.63,975.94,3838.00,2158.00
31.00,37.50,0.00,1506.54,-0.00,3458.82,1188.33,1369.29,958.91,3838.00,2158.00
31.00,38.00,0.00,1498.61,0.00,3454.12,1193.88,1356.63,941.77,3838.00,2158.00
31.00,38.50,0.00,1490.51,-0.00,3449.42,1199.45,1343.64,924.52,3838.00,2158.00
31.00,39.00,0.00,1482.23,0.00,3444.71,1205.03,1330.32,907.18,3838.00,2158.00
31.00,39.50,0.00,1473.78,-0.00,3439.98,1210.62,1316.66,889.72,3838.00,2158.00
31.00,40.00,0.00,1465.15,0.00,3435.24,1216.22,1302.66,872.14,3838.00,2158.00
31.50,-40.00,0.00,1251.07,431.51,3838.00,0.00,1431.57,2158.00,3429.42,1413.70
31.50,-39.50,0.00,1247.24,412.38,3838.00,-0.00,1427.92,2158.00,3432.64,1419.58
31.50,-39.00,0.00,1243.12,393.11,3838.00,0.00,1424.03,2158.00,3435.87,1425.48
31.50,-38.50,0.00,1238.71,373.69,3838.00,-0.00,1419.91,2158.00,3439.11,1431.42
31.50,-38.00,0.00,1234.00,354.11,3838.00,0.00,1415.55,2158.00,3442.38,1437.39
31.50,-37.50,0.00,1228.99,334.37,3838.00,0.00,1410.94,2158.00,3445.67,1443.40
31.50,-37.00,0.00,1223.66,314.47,3838.00,0.00,1406.08,2158.00,3448.97,1449.44
31.50,-36.50,0.00,1218.03,294.39,3838.00,-0.00,1400.97,2158.00,3452.30,1455.52
31.50,-36.00,0.00,1212.08,274.14,3838.00,0.00,1395.59,2158.00,3455.64,1461.64
31.50,-35.50,0.00,1205.80,253.70,3838.00,0.00,1389.95,2158.00,3459.01,1467.80
31.50,-35.00,0.00,1199.20,233.08,3838.00,0.00,1384.03,2158.00,3462.40,1474.00
31.50,-34.50,0.00,1192.27,212.26,3838.00,0.00,1377.83,2158.00,3465.82,1480.24
31.50,-34.00,0.00,1184.99,191.25,3838.00,-0.00,1371.34,2158.00,3469.25,1486.52
31.50,-33.50,0.00,1177.37,170.02,3838.00,0.00,1364.56,2158.00,3472.72,1492.85
31.50,-33.00,0.00,1169.40,148.59,3838.00,-0.00,1357.47,2158.00,3476.20,1499.23
31.50,-32.50,0.00,1161.07,126.94,3838.00,-0.00,1350.08,2158.00,3479.72,1505.65
31.50,-32.00,0.00,1152.38,105.06,3838.00,0.00,1342.37,2158.00,3483.26,1512.13
31.50,-31.50,0.00,1143.31,82.95,3838.00,-0.00,1334.33,2158.00,3486.83,1518.65
31.50,-31.00,0.00,1133.86,60.60,3838.00,0.00,1325.96,2158.00,3490.43,1525.23
31.50,-30.50,0.00,1124.03,38.00,3838.00,-0.00,1317.24,2158.00,3494.05,1531.86
31.50,-30.00,0.00,1113.80,15.16,3838.00,0.00,1308.18,2158.00,3497.71,1538.55
31.50,-29.50,0.00,1113.21,-0.00,3838.00,5.19,1305.80,2158.00,3502.07,1546.52
31.50,-29.00,0.00,1131.43,0.00,3838.00,20.22,1316.69,2158.00,3507.71,1556.82
31.50,-28.50,0.00,1149.18,-0.00,3838.00,35.11,1327.36,2158.00,3513.34,1567.09
31.50,-28.00,0.00,1166.49,0.00,3838.00,49.86,1337.83,2158.00,3518.95,1577.33
31.50,-27.50,0.00,1183.36,-0.00,3838.00,64.47,1348.08,2158.00,3524.55,1587.55
31.50,-27.00,0.00,1199.80,0.00,3838.00,78.95,1358.12,2158.00,3530.14,1597.75
31.50,-26.50,0.00,1215.82,-0.00,3838.00,93.30,1367.95,2158.00,3535.71,1607.93
31.50,-26.00,0.00,1231.42,0.00,3838.00,107.53,1377.58,2158.00,3541.28,1618.09
31.50,-25.50,0.00,1246.61,0.00,3838.00,121.63,1387.00,2158.00,3546.83,1628.23
31.50,-25.00,0.00,1261.41,0.00,3838.00,135.62,1396.22,2158.00,3552.38,1638.36
31.50,-24.50,0.00,1275.81,-0.00,3838.00,149.50,1405.23,2158.00,3557.92,1648.47
31.50,-24.00,0.00,1289.83,0.00,3838.00,163.27,1414.04,2158.00,3563.46,1658.57
31.50,-23.50,0.00,1303.47,-0.00,3838.00,176.93,1422.65,2158.00,3568.98,1668.66
31.50,-23.00,0.00,1316.74,-0.00,3838.00,190.49,1431.06,2158.00,3574.50,1678.74
31.50,-22.50,0.00,1329.64,0.00,3838.00,203.95,1439.26,2158.00,3580.02,1688.82
31.50,-22.00,0.00,1342.18,0.00,3838.00,217.31,1447.27,2158.00,3585.54,1698.88
31.50,-21.50,0.00,1354.36,-0.00,3838.00,230.58,1455.08,2158.00,3591.05,1708.94
31.50,-21.00,0.00,1366.20,0.00,3838.00,243.76,1462.69,2158.00,3596.56,1719.00
31.50,-20.50,0.00,1377.69,-0.00,3838.00,256.85,1470.10,2158.00,3602.07,1729.06
31.50,-20.00,0.00,1388.85,-0.00,3838.00,269.85,1477.31,2158.00,3607.57,1739.11
31.50,-19.50,0.00,1399.67,-0.00,3838.00,282.77,1484.33,2158.00,3613.08,1749.17
31.50,-19.00,0.00,1410.16,-0.00,3838.00,295.62,1491.15,2158.00,3618.60,1759.23
31.50,-18.50,0.00,1420.33,-0.00,3838.00,308.38,1497.77,2158.00,3624.11,1769.30
31.50,-18.00,0.00,1430.17,0.00,3838.00,321.07,1504.19,2158.00,3629.63,1779.37
31.50,-17.50,0.00,1439.71,0.00,3838.00,333.70,1510.42,2158.00,3635.15,1789.45
31.50,-17.00,0.00,1448.92,-0.00,3838.00,346.25,1516.44,2158.00,3640.67,1799.53
31.50,-16.50,0.00,1457.84,-0.00,3838.00,358.73,1522.27,2158.00,3646.20,1809.63
31.50,-16.00,0.00,1466.44,-0.00,3838.00,371.15,1527.90,2158.00,3651.74,1819.74
31.50,-15.50,0.00,1474.75,-0.00,3838.00,383.51,1533.34,2158.00,3657.29,1829.87
31.50,-15.00,0.00,1482.76,-0.00,3838.00,395.81,1538.57,2158.00,3662.84,1840.01
31.50,-14.50,0.00,1490.48,-0.00,3838.00,408.05,1543.61,2158.00,3668.41,1850.16
31.50,-14.00,0.00,1497.91,-0.00,3838.00,420.24,1548.44,2158.00,3673.98,1860.34
31.50,-13.50,0.00,1505.04,0.00,3838.00,432.38,1553.07,2158.00,3679.56,1870.53
31.50,-13.00,0.00,1511.90,-0.00,3838.00,444.46,1557.50,2158.00,3685.16,1880.75
31.50,-12.50,0.00,1518.47,0.00,3838.00,456.50,1561.73,2158.00,3690.77,1890.99
31.50,-12.00,0.00,1524.77,0.00,3838.00,468.49,1565.76,2158.00,3696.39,1901.25
31.50,-11.50,0.00,1530.78,-0.00,3838.00,480.43,1569.58,2158.00,3702.03,1911.54
31.50,-11.00,0.00,1536.53,0.00,3838.00,492.34,1573.19,2158.00,3707.68,1921.86
31.50,-10.50,0.00,1542.00,-0.00,3838.00,504.20,1576.60,2158.00,3713.35,1932.21
31.50,-10.00,0.00,1547.20,-0.00,3838.00,516.02,1579.80,2158.00,3719.04,1942.60
31.50,-9.50,0.00,1552.13,0.00,3838.00,527.81,1582.79,2158.00,3724.75,1953.01
31.50,-9.00,0.00,1556.80,0.00,3838.00,539.57,1585.56,2158.00,3730.47,1963.46
31.50,-8.50,0.00,1561.20,0.00,3838.00,551.29,1588.13,2158.00,3736.22,1973.95
31.50,-8.00,0.00,1565.35,-0.00,3838.00,562.98,1590.48,2158.00,3741.98,1984.48
31.50,-7.50,0.00,1569.23,0.00,3838.00,574.65,1592.61,2158.00,3747.77,1995.04
31.50,-7.00,0.00,1572.85,-0.00,3838.00,586.28,1594.52,2158.00,3753.58,2005.65
31.50,-6.50,0.00,1576.22,0.00,3838.00,597.90,1596.22,2158.00,3759.42,2016.30
31.50,-6.00,0.00,1579.32,-0.00,3838.00,609.48,1597.69,2158.00,3765.28,2027.00
31.50,-5.50,0.00,1582.18,0.00,3838.00,621.05,1598.93,2158.00,3771.17,2037.75
31.50,-5.00,0.00,1584.78,-0.00,3838.00,632.60,1599.95,2158.00,3777.08,2048.55
31.50,-4.50,0.00,1587.12,0.00,3838.00,644.13,1600.74,2158.00,3783.03,2059.40
31.50,-4.00,0.00,1589.22,0.00,3838.00,655.65,1601.29,2158.00,3789.00,2070.31
31.50,-3.50,0.00,1591.06,0.00,3838.00,667.15,1601.61,2158.00,3795.00,2081.27
31.50,-3.00,0.00,1592.65,-0.00,3838.00,678.64,1601.69,2158.00,3801.04,2092.29
31.50,-2.50,0.00,1594.00,0.00,3838.00,690.12,1601.53,2158.00,3807.11,2103.37
31.50,-2.00,0.00,1595.09,-0.00,3838.00,701.59,1601.12,2158.00,3813.21,2114.51
31.50,-1.50,0.00,1595.93,-0.00,3838.00,713.06,1600.47,2158.00,3819.35,2125.72
31.50,-1.00,0.00,1596.53,-0.00,3838.00,724.52,1599.56,2158.00,3825.53,2136.99
31.50,-0.50,0.00,1596.87,-0.00,3838.00,735.97,1598.40,2158.00,3831.75,2148.34
31.50,0.00,0.00,1599.76,0.00,3838.00,746.82,1599.76,2155.32,3838.00,2158.00
31.50,0.50,0.00,1608.08,-0.00,3831.76,754.27,1606.62,2137.91,3838.00,2158.00
31.50,1.00,0.00,1616.04,0.00,3825.59,761.64,1613.19,2120.61,3838.00,2158.00
31.50,1.50,0.00,1623.62,-0.00,3819.48,768.93,1619.48,2103.41,3838.00,2158.00
31.50,2.00,0.00,1630.85,-0.00,3813.43,776.15,1625.48,2086.30,3838.00,2158.00
31.50,2.50,0.00,1637.74,0.00,3807.44,783.31,1631.21,2069.30,3838.00,2158.00
31.50,3.00,0.00,1644.29,0.00,3801.51,790.39,1636.67,2052.38,3838.00,2158.00
31.50,3.50,0.00,1650.50,0.00,3795.63,797.41,1641.85,2035.55,3838.00,2158.00
31.50,4.00,0.00,1656.40,-0.00,3789.81,804.36,1646.76,2018.81,3838.00,2158.00
31.50,4.50,0.00,1661.98,-0.00,3784.04,811.26,1651.41,2002.15,3838.00,2158.00
31.50,5.00,0.00,1667.25,0.00,3778.31,818.09,1655.80,1985.57,3838.00,2158.00
31.50,5.50,0.00,1672.23,0.00,3772.64,824.86,1659.92,1969.07,3838.00,2158.00
31.50,6.00,0.00,1676.91,0.00,3767.02,831.58,1663.78,1952.64,3838.00,2158.00
31.50,6.50,0.00,1681.30,0.00,3761.44,838.24,1667.39,1936.28,3838.00,2158.00
31.50,7.00,0.00,1685.42,-0.00,3755.90,844.85,1670.75,1919.98,3838.00,2158.00
31.50,7.50,0.00,1689.26,-0.00,3750.41,851.40,1673.85,1903.75,3838.00,2158.00
31.50,8.00,0.00,1692.83,0.00,3744.96,857.91,1676.70,1887.58,3838.00,2158.00
31.50,8.50,0.00,1696.13,-0.00,3739.56,864.37,1679.30,1871.47,3838.00,2158.00
31.50,9.00,0.00,1699.18,-0.00,3734.19,870.78,1681.66,1855.42,3838.00,2158.00
31.50,9.50,0.00,1701.98,0.00,3728.86,877.14,1683.77,1839.41,3838.00,2158.00
31.50,10.00,0.00,1704.53,0.00,3723.56,883.47,1685.64,1823.46,3838.00,2158.00
31.50,10.50,0.00,1706.83,0.00,3718.30,889.74,1687.27,1807.56,3838.00,2158.00
31.50,11.00,0.00,1708.90,-0.00,3713.08,895.98,1688.65,1791.70,3838.00,2158.00
31.50,11.50,0.00,1710.73,0.00,3707.89,902.18,1689.80,1775.88,3838.00,2158.00
31.50,12.00,0.00,1712.32,-0.00,3702.73,908.34,1690.70,1760.11,3838.00,2158.00
31.50,12.50,0.00,1713.69,0.00,3697.61,914.46,1691.37,1744.37,3838.00,2158.00
31.50,13.00,0.00,1714.84,-0.00,3692.51,920.54,1691.81,1728.67,3838.00,2158.00
31.50,13.50,0.00,1715.77,-0.00,3687.45,926.59,1692.00,1712.99,3838.00,2158.00
31.50,14.00,0.00,1716.48,0.00,3682.41,932.61,1691.97,1697.35,3838.00,2158.00
31.50,14.50,0.00,1716.97,0.00,3677.40,938.59,1691.69,1681.74,3838.00,2158.00
31.50,15.00,0.00,1717.26,-0.00,3672.41,944.54,1691.19,1666.15,3838.00,2158.00
31.50,15.50,0.00,1717.34,-0.00,3667.45,950.46,1690.45,1650.58,3838.00,2158.00
31.50,16.00,0.00,1717.21,-0.00,3662.52,956.36,1689.47,1635.03,3838.00,2158.00
31.50,16.50,0.00,1716.89,0.00,3657.61,962.22,1688.27,1619.50,3838.00,2158.00
31.50,17.00,0.00,1716.36,-0.00,3652.72,968.06,1686.83,1603.99,3838.00,2158.00
31.50,17.50,0.00,1715.63,0.00,3647.85,973.87,1685.16,1588.49,3838.00,2158.00
31.50,18.00,0.00,1714.72,0.00,3643.00,979.66,1683.26,1573.00,3838.00,2158.00
31.50,18.50,0.00,1713.61,0.00,3638.17,985.42,1681.12,1557.51,3838.00,2158.00
31.50,19.00,0.00,1712.30,0.00,3633.37,991.17,1678.75,1542.04,3838.00,2158.00
31.50,19.50,0.00,1710.82,0.00,3628.58,996.89,1676.15,1526.57,3838.00,2158.00
31.50,20.00,0.00,1709.14,0.00,3623.80,1002.58,1673.32,1511.09,3838.00,2158.00
31.50,20.50,0.00,1707.28,0.00,3619.05,1008.26,1670.25,1495.62,3838.00,2158.00
31.50,21.00,0.00,1705.24,0.00,3614.31,1013.92,1666.95,1480.14,3838.00,2158.00
31.50,21.50,0.00,1703.01,-0.00,3609.58,1019.57,1663.41,1464.66,3838.00,2158.00
31.50,22.00,0.00,1700.61,0.00,3604.87,1025.19,1659.64,1449.17,3838.00,2158.00
31.50,22.50,0.00,1698.03,0.00,3600.17,1030.80,1655.63,1433.67,3838.00,2158.00
31.50,23.00,0.00,1695.27,0.00,3595.49,1036.40,1651.38,1418.15,3838.00,2158.00
31.50,23.50,0.00,1692.34,-0.00,3590.81,1041.98,1646.90,1402.62,3838.00,2158.00
31.50,24.00,0.00,1689.23,-0.00,3586.15,1047.54,1642.17,1387.07,3838.00,2158.00
31.50,24.50,0.00,1685.95,0.00,3581.50,1053.10,1637.21,1371.50,3838.00,2158.00
31.50,25.00,0.00,1682.49,0.00,3576.86,1058.64,1632.00,1355.91,3838.00,2158.00
31.50,25.50,0.00,1678.87,0.00,3572.22,1064.18,1626.55,1340.30,3838.00,2158.00
31.50,26.00,0.00,1675.07,-0.00,3567.60,1069.70,1620.86,1324.65,3838.00,2158.00
31.50,26.50,0.00,1671.11,0.00,3562.98,1075.21,1614.92,1308.98,3838.00,2158.00
31.50,27.00,0.00,1666.97,0.00,3558.37,1080.72,1608.73,1293.27,3838.00,2158.00
31.50,27.50,0.00,1662.67,-0.00,3553.76,1086.22,1602.29,1277.53,3838.00,2158.00
31.50,28.00,0.00,1658.20,-0.00,3549.16,1091.71,1595.60,1261.75,3838.00,2158.00
31.50,28.50,0.00,1653.56,0.00,3544.57,1097.20,1588.66,1245.93,3838.00,2158.00
31.50,29.00,0.00,1648.76,-0.00,3539.97,1102.68,1581.46,1230.07,3838.00,2158.00
31.50,29.50,0.00,1643.79,-0.00,3535.39,1108.16,1574.01,1214.16,3838.00,2158.00
31.50,30.00,0.00,1638.65,-0.00,3530.80,1113.64,1566.30,1198.21,3838.00,2158.00
31.50,30.50,0.00,1633.35,0.00,3526.21,1119.11,1558.32,1182.20,3838.00,2158.00
31.50,31.00,0.00,1627.88,0.00,3521.63,1124.59,1550.08,1166.15,3838.00,2158.00
31.50,31.50,0.00,1622.25,0.00,3517.05,1130.06,1541.57,1150.03,3838.00,2158.00
31.50,32.00,0.00,1616.45,0.00,3512.46,1135.53,1532.79,1133.86,3838.00,2158.00
31.50,32.50,0.00,1610.48,-0.00,3507.88,1141.01,1523.74,1117.62,3838.00,2158.00
31.50,33.00,0.00,1604.35,0.00,3503.29,1146.48,1514.41,1101.32,3838.00,2158.00
31.50,33.50,0.00,1598.06,-0.00,3498.70,1151.96,1504.81,1084.96,3838.00,2158.00
31.50,34.00,0.00,1591.59,-0.00,3494.11,1157.44,1494.92,1068.52,3838.00,2158.00
31.50,34.50,0.00,1584.96,-0.00,3489.52,1162.93,1484.75,1052.01,3838.00,2158.00
31.50,35.00,0.00,1578.17,-0.00,3484.92,1168.43,1474.29,1035.43,3838.00,2158.00
31.50,35.50,0.00,1571.20,0.00,3480.31,1173.93,1463.53,1018.76,3838.00,2158.00
31.50,36.00,0.00,1564.07,0.00,3475.70,1179.43,1452.48,1002.02,3838.00,2158.00
31.50,36.50,0.00,1556.77,0.00,3471.08,1184.95,1441.13,985.18,3838.00,2158.00
31.50,37.00,0.00,1549.30,-0.00,3466.45,1190.47,1429.47,968.26,3838.00,2158.00
31.50,37.50,0.00,1541.67,0.00,3461.82,1196.00,1417.51,951.25,3838.00,2158.00
31.50,38.00,0.00,1533.86,0.00,3457.18,1201.55,1405.23,934.14,3838.00,2158.00
31.50,38.50,0.00,1525.88,0.00,3452.52,1207.10,1392.64,916.93,3838.00,2158.00
31.50,39.00,0.00,1517.73,-0.00,3447.86,1212.67,1379.72,899.62,3838.00,2158.00
31.50,39.50,0.00,1509.40,-0.00,3443.19,1218.25,1366.47,882.21,3838.00,2158.00
31.50,40.00,0.00,1500.91,-0.00,3438.50,1223.85,1352.90,864.68,3838.00,2158.00
